unit,cycle,y_true,y_pred,abs_err
17,252,24,18.144308,5.855692000000001
17,253,23,18.487349,4.512651000000002
17,254,22,18.430405,3.5695949999999996
17,255,21,18.339745,2.6602549999999994
17,256,20,17.813272,2.1867279999999987
17,257,19,13.935678,5.064322000000001
17,258,18,14.052608,3.9473920000000007
17,259,17,10.542406,6.457594
17,260,16,9.305528,6.694471999999999
17,261,15,10.932897,4.0671029999999995
17,262,14,12.3556,1.6443999999999992
17,263,13,12.867336,0.13266400000000012
17,264,12,14.17107,2.1710700000000003
17,265,11,12.912735,1.9127349999999996
17,266,10,10.479362,0.47936200000000007
17,267,9,8.455039,0.5449610000000007
17,268,8,5.7775946,2.2224054000000004
17,269,7,4.790821,2.209179
17,270,6,4.7906537,1.2093463
17,271,5,4.1367307,0.8632692999999998
17,272,4,3.5614176,0.43858240000000004
17,273,3,3.7887814,0.7887814
17,274,2,3.7484305,1.7484305
17,275,1,3.4449837,2.4449837
17,276,0,3.2342842,3.2342842
